lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
7f08e47e6351770a26e88a84331d9287,云南省人民政府关于陈钢等十九名同志任免职的通知,fg_crawl_pkulaw,地方法规/文件,82302,,
f50d9c06ce748f78114aab38d82b59f3,山东省教育厅关于印发山东省幼儿园办园行为督导评估实施方案的通知,fg_crawl_pkulaw,地方法规/文件,815030004,,
9279a5e653441fa1c1ea461ff3d62cfa,深圳市人民政府关于印发鼓励总部企业发展实施办法的通知,fg_crawl_pkulaw,地方法规/文件,81908,,
7ba74b49dccff2018286f972c2453075,三亚市文化广电出版体育局关于印发《开展违规发放误餐补贴、违规使用公车油卡、违规公款支付个人消费及其它违规行为专项整治工作方案》,fg_crawl_pkulaw,地方法规/文件,830280110,,
ca937211366a2fba64f0ed545c823aa9,中国银监会怒江监管分局关于核准张学成任职资格的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会怒江监管分局,,
d58b7290596a8787058ac2b5d62dbad,铜仁市人民政府关于娄玲等同志任免职的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
82737ca0eddf82896d75429c3159127f,长沙市商务局、长沙市财政局关于印发《长沙市服务外包公共平台支持专项资金管理办法（修订）》的通知（2017）,fg_crawl_pkulaw,地方法规/文件,"817060018,817060008",,
7f2f8e49212b0b00a876c7554cc83e43,阳泉市教育局关于做好2017年122“全国交通安全日”系列活动的通知,fg_crawl_pkulaw,地方法规/文件,804140004,,
948956c2aa0674f8caf58e837d4d6396,福建省人民政府关于周惠珍免职的通知,fg_crawl_pkulaw,地方法规/文件,81302,,
78cfa20b673ff8e298f93824990789d4,阳泉市国土资源局关于开展2017年度全国土地变更调查与遥感监测工作的通知,fg_crawl_pkulaw,地方法规/文件,804140012,,
8f34065df1b0a7ab966fa81cc9644775,中国银监会甘南监管分局关于同意中国农业银行股份有限公司临潭城关分理处升格的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会甘南监管分局,,
6a4839eb1541f2af7c653ad7a3dad809,阿克苏银监分局关于张家才任职资格的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会阿克苏监管分局,,
3be4969de06b2bb0d6c32bfee159c52d,江苏省政府关于调整宿迁市宿城区部分行政区划的批复,fg_crawl_pkulaw,地方法规/文件,81002,,
db8c133afeb54a93f1d9844c255affa7,福州市不动产登记和交易中心关于成立福州市不动产登记和交易中心志愿者服务队的通知,fg_crawl_pkulaw,地方法规/文件,813060206,,
8166dfd13fa6fe2bf2eb51c9651b8bbb,广东省高级人民法院、广东省人民检察院、广东省环境保护厅、广东省公安厅关于废止《关于查处涉嫌环境污染犯罪案件的指导意见》的通知,fg_crawl_pkulaw,地方司法文件,"819030001,819030002,819030013,819030149",,
ce948d35d04050a36ff1f25df2595b8c,安徽省财政厅关于安庆信德资产评估事务所（普通合伙）登记备案公告,fg_crawl_pkulaw,地方法规/文件,812030008,,
c8f6471e36dd52316d8702276c17ab52,晋城市安全生产监督管理局、晋城市公安局关于转发《深化烟花爆竹零售经营安全专项治理工作的通知》的通知,fg_crawl_pkulaw,地方法规/文件,804170104,,
e1cb0507716db518a07e6e65df2abfd1,安徽省环保厅关于举办全省污染源监测数据管理系统应用培训班的通知,fg_crawl_pkulaw,地方法规/文件,812030013,,
d206e54d6268c1215d02b7de11e9a51c,湖南省人民政府关于进一步加强地质灾害防治工作的意见,fg_crawl_pkulaw,地方法规/文件,81702,,
ca5bc0d149af4e78a23a65bf03de886d,广东省财政厅、广东省国家税务局、广东省地方税务局等关于继续执行我省自主就业退役士兵和重点群体创业就业有关税收政策扣减限额标准的通知,fg_crawl_pkulaw,地方法规/文件,"819030008,819030009,819030010,819030011,819030006",,
c49e8e554c51385086de851718365031,青海省财政厅关于下达2017农村住房补助资金的通知（第二批）,fg_crawl_pkulaw,地方法规/文件,827030008,,
33f22ec89b1d2f768a99c93a66c94b9d,安徽省人民政府办公厅关于印发安徽省农村集体资产清产核资工作实施方案的通知,fg_crawl_pkulaw,地方法规/文件,81202,,
7edcf81b75396a2e09b9857db2ee9459,宁夏回族自治区第十二届人大常委会代表资格审查委员会组成人员名单（9人）,fg_crawl_pkulaw,地方法规/文件,82801,,
e586bf3d165163c9dde7b564adfca9fb,郴州市人民政府关于公布《郴州市本级公共服务事项目录》的通知,fg_crawl_pkulaw,地方法规/文件,81762,,
c0bbc76460d993c4fa1919cbd7f40d95,山东省教育厅关于进一步做好普通高等学校学生转学相关工作的通知,fg_crawl_pkulaw,地方法规/文件,815030004,,
ba080aae655d517d7fb1eaf16f829683,阳泉市环境保护局关于做好农村生活污水防治项目有关工作的通知,fg_crawl_pkulaw,地方法规/文件,804140013,,
39382f7c1d9d4ded4eaace5fbb528668,山东省环境保护厅、山东省科学技术厅关于印发《山东省省级环保科普基地管理办法》的通知,fg_crawl_pkulaw,地方法规/文件,"815030013,815030005",,
1ba26df49bbc12f97460a01b256a04ef,潍坊市人民政府办公室关于成立市电子政务和大数据发展专项小组的通知,fg_crawl_pkulaw,地方法规/文件,81539,,
2a141b8d23409b159459e449fb1bf87b,晋城市住房城乡建设局关于10月份信息报送工作的通报,fg_crawl_pkulaw,地方法规/文件,804170014,,
347d30ea7f78d91f3643ea6f7e7b1e44,阳泉市旅游发展委员会关于印发《学习宣传贯彻〈导游管理办法〉实施方案》的通知,fg_crawl_pkulaw,地方法规/文件,804140110,,
52ce4f6cfa987d77f1c7924907eb12c5,德阳市人民政府办公室关于印发德阳市金融业“十三五”发展规划的通知,fg_crawl_pkulaw,地方法规/文件,82145,,
b829c9a2fa2afbd1c2dd53ce3ef677d0,吕梁市食品药品监督管理局关于开展2017年全国安全用药月暨食品药品安全科普宣传活动的通知,fg_crawl_pkulaw,地方法规/文件,804380106,,
b8763cf1c94a9437472f888a62c75c5c,中国银监会伊犁监管分局关于杨朝东任职资格的批复,fg_crawl_pkulaw,地方法规/文件,中国银行业监督管理委员会伊犁监管分局,,
a2c1c4467c7c6e57a54d6e53154dfe12,长沙市教育局关于组织申报2018年基础教育国家级教学成果奖的通知,fg_crawl_pkulaw,地方法规/文件,817060004,,
56cb2b2315f53cc12e851a663d9f32d9,呼伦贝尔市林业系统党委关于做好补交党费中中央划拨和自治区党委留存部分使用和管理工作的通知,fg_crawl_pkulaw,地方法规/文件,805390121,,
269849e526a729e885e7e11cb32035e,普洱市人民政府办公室关于印发普洱市推动实体零售创新转型实施方案的通知,fg_crawl_pkulaw,地方法规/文件,82323,,
df105547e3eb81818eb2f4971047cb6e,邵阳市人民政府关于加强困境儿童保障工作的通知,fg_crawl_pkulaw,地方法规/文件,81756,,
a7ed74e94ee1cf6bf1058fc15d8b8b57,巴音郭楞银监分局关于交通银行股份有限公司库尔勒石化大道支行终止营业的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会巴音郭楞监管分局,,
d67c0288d3c546c9f40b870a7d460775,安徽省交通运输厅关于G50沪渝高速高界段宿松互通立交迁移新建工程施工图设计的批复,fg_crawl_pkulaw,地方法规/文件,812030015,,
2ded42e2c176d30f10069f35526cafef,阳泉市住房保障和城乡建设管理局关于启用《城市建筑垃圾处置核准证》规范建筑垃圾处置行为的通知,fg_crawl_pkulaw,地方法规/文件,804140014,,
6f62ae4420376701105cdc17bba4175,铜仁市人民政府办公室关于做好电力建设项目征地拆迁补偿有关工作的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
c393bb21beebe21e5c5d01bbb84bf77e,铜仁市人民政府办公室关于印发铜仁市货车非法改装和超限超载治理专项行动实施方案的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
a9474c7921b45e63dcb846ae4fa3605b,铜仁市人民政府办公室关于2017年消防工作目标考核情况的通报,fg_crawl_pkulaw,地方法规/文件,82277,,
8231f07d9a1096ed1712fb54587ad5e7,衡阳市人民政府办公室关于印发《衡阳市私人小客车合乘管理规定（暂行）》的通知,fg_crawl_pkulaw,地方法规/文件,81708,,
6a57addee02a45f2e8c1f7b60d32e547,重庆市人民政府办公厅关于印发中国（重庆）自由贸易试验区产业发展规划（2018―2020年）的通知,fg_crawl_pkulaw,地方法规/文件,83102,,
91c6be6d75f51c29e979fdd5d021d0ee,广东省财政厅关于印发《广东省财政票据监督检查实施“双随机一公开”方案》的通知,fg_crawl_pkulaw,地方法规/文件,819030008,,
4343bb39aaa5bf9df590d59365855348,四川省安全监管局、四川煤监局关于近年几起煤矿水害涉险事故的通报,fg_crawl_pkulaw,地方法规/文件,"821030106,821030170",,
dfe9463b8325f0e003777011236f38aa,南宁市人民政府办公厅关于印发2018年南宁市为民办实事工程区域规模化灌区节水配套改造项目实施方案的通知,fg_crawl_pkulaw,地方法规/文件,82005,,
3fe4cbfa4bce89fecced50fe47193613,晋城市教育局关于对全市普通高中学校办学条件标准化建设情况进行摸底调查和开展新一轮评估验收的通知,fg_crawl_pkulaw,地方法规/文件,804170004,,
56d9b0e555ad8b524c46ec3edd328ca0,铜仁市人民政府关于翁锡钗等同志免职的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
f4dc6f039a7f2ff1de75aead6ea11ec5,甘肃省森林防火指挥部关于切实做好森林防火联防联控等有关工作的通知,fg_crawl_pkulaw,地方法规/文件,826030294,,
3aa06de779caa73dc238152747f9bbf7,苏州市政府办公室关于转发第二十一届“东方水城”中国苏州国际旅游节实施方案的通知,fg_crawl_pkulaw,地方法规/文件,81017,,
a8456d297dcfa0ab0cdcd78f7f6ebda2,镇江市人民政府办公室关于召开长江（镇江段）治理工作会议的通知,fg_crawl_pkulaw,地方法规/文件,81023,,
