lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
339dfb44f2b1d97e5842f8f097765ffe,关于印发《徐州市宴席服务合同规范文本》的通知,fg_lvshangsite,地方法规/文件,"江苏省徐州市烹饪协会,市消费者协会,徐州市工商管理局",徐州市,江苏省
ba04a22401e93735e3b1d454e899233c,关于开展2014年度市级事业单位国有资产产权登记年度检查试点工作的通知,fg_lvshangsite,地方法规/文件,上海市财政局,直辖市级法规,上海市
4242e44e6eabc1d66a2caf86065e37e1,关于拟注销福鼎市金桥融资担保有限公司等2家担保公司融资性担保机构经营许可证的公示,fg_lvshangsite,地方法规/文件,福建省经济和信息化委员会,福建省级法规,福建省
f2c3a90145bcac14e60a1e9eb0dee2ae,关于同意注销福建省兆达融资担保有限公司融资性担保机构经营许可证的批复,fg_lvshangsite,地方法规/文件,福建省经济和信息化委员会,福建省级法规,福建省
405c0b656713187183acc187d93a5eec,关于做好上交2011年度国有资本收益和报送2012年度国有资本预算支出项目计划工作的通知,fg_lvshangsite,地方法规/文件,湖南省人民政府国有资产监督管理委员会,湖南省级法规,湖南省
81736039de3069ff234e9b9f62dd8153,关于拟同意尤溪县和成融资担保有限公司等25家融资性担保机构换发经营许可证的公示,fg_lvshangsite,地方法规/文件,福建省经济和信息化委员会,福建省级法规,福建省
784b2e60c2d00ae03a8e99b15e091633,关于设立龙岩市龙盛融资担保有限责任公司的批复,fg_lvshangsite,地方法规/文件,福建省经济贸易委员会,福建省级法规,福建省
ca26050f1c328c52e130bd6f69a1c6bd,关于开展委托从事国有产权转让业务资格补充申请工作的通知,fg_lvshangsite,地方法规/文件,浙江省人民政府国有资产监督管理委员会,浙江省级法规,浙江省
a15831d4aaf00af63994e46d27e57211,鄂尔多斯市国有资产监督管理局关于同意鄂尔多斯市国有资产投资经营公司为内蒙古三新铁路有限责任公司提供贷款担保的批复,fg_lvshangsite,地方法规/文件,鄂尔多斯市国有资产监督管理局,鄂尔多斯市,内蒙古自治区
f4a90ff3b6a6cec18f94633570cd7245,宁波市经济和信息化委员会转发省经信委关于开展2014年度融资性担保机构经营许可证年审换证工作的通知,fg_lvshangsite,地方法规/文件,宁波市经济和信息化委员会,宁波市,浙江省
