lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
2cd69baa2e37312c98f48c8293cffa39,辽宁省教育厅基本建设项目审批工作,fg_crawl_faxin,地方法规/文件,,辽宁省级法规,辽宁省
1dc2e47bb5285c2a9997d42462403cf1,2008年沈阳市国民经济和社会发展统计公报,fg_crawl_faxin,地方法规/文件,,沈阳市,辽宁省
e4c6e6cb574ef68fe177b6057538be23,2013年度天津市科学技术普及项目和科学技术普及活动申报指南,fg_crawl_faxin,地方法规/文件,,直辖市级法规,天津市
b97d5d3cc7228e133e0a8740cd1ba869,互联网新闻信息服务单位内容管理从业人员管理办法,fg_crawl_faxin,部门规章/文件,,全国,全国
69343f07073120ecf2099362d938474c,呼和浩特市2007年国民经济和社会发展统计公报,fg_crawl_faxin,地方法规/文件,,呼和浩特市,内蒙古自治区
1aba50d07bbb312b0fc3a509a31b3e18,上海市人口与计划生育发展第十个五年计划纲要,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
13e255140c81cb1d7fd63d00b2f9d5b7,四川省房地产经纪人协理从业资格制度暂行办法,fg_crawl_faxin,地方法规/文件,,四川省级法规,四川省
6309b6b943cf16d98220940f10617ce7,干部教育培训工作条例,fg_crawl_faxin,,,全国,全国
b6ad25da189c52488ab42ea22b46dd67,2010年厦门市国民经济和社会发展统计公报,fg_crawl_faxin,地方法规/文件,,厦门市,福建省
b844634401e34ad756d6cccaaf01bf37,北京市节约用水措施专项基金有偿使用管理办法,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
6ef932258c7aee4d509af063830e2121,山西省救灾扶贫周转金会计核算制度,fg_crawl_faxin,地方法规/文件,,山西省级法规,山西省
79ec84545719f81671df3b1e4231e31c,厦门市计委高技术产业预算内专项资金管理暂行办法,fg_crawl_faxin,地方法规/文件,,厦门市,福建省
f47e176977791d78e28174d6d8cc1405,黑龙江省科学技术进步奖励办法实施细则（试行）,fg_crawl_faxin,地方法规/文件,,黑龙江省级法规,黑龙江省
1f687f9bd654ad3d205870ea770dea7f,关于印发北京市征收市政公用设施建设费暂行办法实施细则的通知,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
632320d77d8d6de1fbb64769f545b0ae,吉林省一级建造师执业资格考核认定实施细则,fg_crawl_faxin,地方法规/文件,,吉林省级法规,吉林省
49e7cc34a64cfda69fc802814f8c709d,承德县甲山镇落实省委巡视组反馈公务用车问题专项整改工作方案,fg_crawl_faxin,地方法规/文件,,承德市,河北省
4fed378570fd172f15b6599400bd2c8a,新疆维吾尔自治区饲料产品标准审查办法,fg_crawl_faxin,地方法规/文件,,新疆区级法规,新疆维吾尔自治区
83683bb6d3ba0a39f18f707e06a241a8,黑龙江省城镇新建商品房交易价格行为规则,fg_crawl_faxin,地方法规/文件,,黑龙江省级法规,黑龙江省
13c625d69c08bd63881b4525c02cac43,新疆维吾尔自治区实施国家科技计划项目管理办法（暂行）,fg_crawl_faxin,地方法规/文件,,新疆区级法规,新疆维吾尔自治区
515143273d57b27bcc5118631e7a101f,唐山市体育局政务公开暨行政权力公开透明运行实施意见,fg_crawl_faxin,地方法规/文件,,唐山市,河北省
1b91b4b3ff56960401aa1c2c6909452b,中国结算上海分公司证券发行人业务指南,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
359d3968c1ff5e4a57763c0140f417c8,洛阳仲裁委员会仲裁规则,fg_crawl_faxin,地方法规/文件,,洛阳市,河南省
7eb2ce9cd2bf40f218332a9e703d500d,大连商品交易所风险管理办法,fg_crawl_faxin,地方法规/文件,,大连市,辽宁省
908df6e0698f52e3a44fcc602acee4f1,泰安市政府规范性文件制定试行程序,fg_crawl_faxin,地方法规/文件,,泰安市,山东省
16bcc8deae2138f452c2163f3f5fa4eb,广东省企业产品执行标准登记管理办法,fg_crawl_faxin,地方法规/文件,,广东省级法规,广东省
5cdda9c0a3ae6c9aeaf8f212e22220f,武汉市农业局2005年行政效能建设实施方案,fg_crawl_faxin,地方法规/文件,,武汉市,湖北省
3bd8ae6a8689ca06706705588049a160,北京市建筑工程质量保修实施办法,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
9178623910f85379c1a8a21db214ffaa,南京市对困难群体实行法律援助的实施细则,fg_crawl_faxin,地方法规/文件,,南京市,江苏省
cde1e3d708cbb9714f169bde44921202,四川省高级人民法院裁判文书质量评审标准,fg_crawl_faxin,地方司法文件,,四川省级法规,四川省
a7dbdeeefe087e9b7fe60f1b314202dc,北京市扶植和鼓励“星火计划”的暂行规定,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
d6401880f1e27cc59c4edee3b2fd46f6,新疆维吾尔自治区创建文明行业管理办法,fg_crawl_faxin,地方法规/文件,,新疆区级法规,新疆维吾尔自治区
b06ae75e4df3cc2e30f1455db6f69a7b,上海市个人住房担保组合贷款管理暂行规定,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
169e7e833900b466429b6770f3a2af2e,上海市征收期货交易费暂行规定,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
9205465f2e45579667079d5add5bc146,齐齐哈尔市2010年国民经济和社会发展统计公报,fg_crawl_faxin,地方法规/文件,,齐齐哈尔市,黑龙江省
39777c005f35dfdd64bc7e4c640888e9,上海市职业技能鉴定实施办法（试行）（1996修订）,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
4ad04789e67b761e08c2805842c09345,沈阳市审计局实行处级领导干部岗前党风廉政教育培训的规定,fg_crawl_faxin,地方法规/文件,,沈阳市,辽宁省
5d178a004452bb2b9a8357fa48781bb9,新疆维吾尔自治区创建文明城市（城区）管理办法,fg_crawl_faxin,地方法规/文件,,新疆区级法规,新疆维吾尔自治区
4332515aefbbca2694ab9d0cf7ee9b4e,上海市律师协会律师服务计时收费规则,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
25bad874662bbf4015ebd40ef2149f84,山东省就业工作“十一五”发展规划,fg_crawl_faxin,地方法规/文件,,山东省级法规,山东省
1b9a3aa4b9941b978d9099c2698a33fa,云南省会计从业资格管理实施办法（2005）,fg_crawl_faxin,地方法规/文件,,云南省级法规,云南省
7af7899097a752c2f764ccc49fde08f,北京市个体工商户农村承包机动车交通安全管理规定,fg_crawl_faxin,地方法规/文件,,直辖市级法规,北京市
b8cf5938dded5ae0d43b01279954d86e,成都市房屋专项维修资金使用监管的工作意见（试行）,fg_crawl_faxin,地方法规/文件,,成都市,四川省
1b0d6dfadd1d8c8ae9f0ce30a2f89021,关于西安市物价局等具有行政执法和行政处罚资格的公告,fg_crawl_faxin,地方法规/文件,,西安市,陕西省
4e23839f845ecc457d297780a4a8466e,河北省公路建设市场信用档案管理办法（试行）,fg_crawl_faxin,地方法规/文件,,河北省级法规,河北省
f46cf66f31a2dcef6b6b28b2446c4f65,深圳市规划和国土资源委员会2011年度公共服务白皮书,fg_crawl_faxin,地方法规/文件,,深圳市,广东省
6f53a85823b370aa7e2fc6c889a818ba,云南省各级党委常委会议讨论决定干部任免事项投票表决办法（试行）,fg_crawl_faxin,地方法规/文件,,云南省级法规,云南省
59c90a1a2e5eea102b9d5f937c75ccd4,上海市律师协会律师职业培训学时学分认定办法（试行）,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
2e90b38a792b2bd7f21a23120b26e43e,四川省建设工程工程量清单计价管理办法,fg_crawl_faxin,地方法规/文件,,四川省级法规,四川省
3ef1183c4602a0f5b558cb75cf24d96e,黑龙江省城镇大中小学校食堂基本卫生要求（试行）,fg_crawl_faxin,地方法规/文件,,黑龙江省级法规,黑龙江省
b739c6f86793a93ae2c0c561bf00ed26,上海期货交易所交易细则,fg_crawl_faxin,地方法规/文件,,直辖市级法规,上海市
4e26dfedb88cc20cd3a7d18643cfe98,黑龙江省工业和信息化委员会关做好2012年企业法律顾问注册备案有关工作的通知,fg_crawl_faxin,地方法规/文件,,黑龙江省级法规,黑龙江省
bcb698fff84982bc4f0c0b5d1129035e,辽宁省优抚对象抚恤补助优待金社会化发放暂行办法,fg_crawl_faxin,地方法规/文件,,辽宁省级法规,辽宁省
a43017e4b8edeff41ee13867cc30b7a2,彭州市人民法院审判委员会工作规程,fg_crawl_faxin,地方司法文件,,,
